# MaNGA_plate MaNGA_IFU NSAID ra dec redshift ba phi Mstar rabsmag plate MJD fiberID index imc aimc smoothness_score logHI WF50 WP20 galID FHI Total_Ha_flux
8146 6103 161346 116.526085294 29.2108610114 0.0229121 0.774078 81.9011 616405000.0 -17.7319 889 52663 2 780361 2.0 70.45 0.8655443857230393 9.260000228881836 298.53564080755825 368.03600163048185 8146-6103 0.7699999809265137 nan
8146 9101 589405 116.2774589 28.7575198551 0.023918 0.841729 170.64 1795410000.0 -18.5086 4452 55536 360 -1 -1.0 -1.0 1.0854018853635203 9.739999771118164 190.77597783228313 959.4364710400259 8146-9101 2.109999895095825 nan
8146 12701 646858 117.27419 28.61938 0.027848 0.791242 171.547 13968400000.0 -20.5261 1059 52618 459 -1 -1.0 -1.0 0.42009892024046985 9.619999885559082 466.0646505492608 688.4674311622414 8146-12701 1.190000057220459 nan
8146 1902 212991 117.199452424 28.2397421804 0.0277225 0.686904 3.00069 4350750000.0 -18.8022 1059 52618 520 -1 -1.0 -1.0 0.91700154825339 9.479999542236328 253.18261394613646 145.85520151244816 8146-1902 0.8700000047683716 nan
8987 12703 409365 136.657756482 29.0692480115 0.0478003 0.318522 122.372 7775730000.0 -19.8595 1936 53330 320 1852507 2.0 45.71 0.06882544708251953 10.010000228881836 212.0442240567137 156.13206547459515 8987-12703 0.9900000095367432 nan
8987 12705 648147 136.782562791 28.3160766512 0.0217639 0.234542 81.0248 2510530000.0 -18.5036 1935 53387 454 1891590 2.0 37.65 0.5718061918763676 9.399999618530273 224.2553825237456 187.22238357487018 8987-12705 1.1399999856948853 nan
8987 12704 409354 136.912550203 28.6359557126 0.0223529 0.185669 31.0878 2222010000.0 -18.4992 1936 53330 286 1849896 2.0 25.5 0.9401248434315557 9.4399995803833 304.2909049824262 334.82176501410777 8987-12704 1.190000057220459 nan
8987 12702 408955 136.138199276 28.3498623083 0.0263218 0.632515 157.885 3151970000.0 -19.1612 1934 53357 600 1849875 2.0 57.37 0.1232759218949538 9.720000267028809 254.34185100320835 449.29423425947465 8987-12702 1.6299999952316284 nan
8987 3701 409114 136.249888208 28.3477202508 0.0486433 0.788462 66.2829 5930120000.0 -20.27 1935 53387 380 1849878 2.0 118.62 0.4784713590205623 10.079999923706055 419.45526543628296 624.3055113470258 8987-3701 1.1299999952316284 nan
8987 9101 409197 137.449432744 27.8623064121 0.0204372 0.506117 168.451 791946000.0 -17.8696 1935 53387 572 1876980 2.0 93.29 0.7747802254161339 9.420000076293945 224.93670853586391 191.3121490124616 8987-9101 1.340000033378601 nan
8311 3703 676676 205.012172737 23.1429736187 0.0316772 0.826141 135.852 41100700000.0 -21.2474 2666 54230 264 2246379 1.0 2.0 0.45236991566313794 10.470000267028809 466.75610407028074 182.7980179438742 8311-3703 6.409999847412109 nan
9492 9102 404489 118.213683676 17.5600189237 0.0158754 0.785355 150.987 1831570000.0 -18.0578 1920 53314 105 1876410 2.0 43.17 1.3778491717248356 8.890000343322754 124.38500985758876 319.84716820522823 9492-9102 0.6800000071525574 nan
9492 12701 404869 117.216794454 17.3562665374 0.0395512 0.588554 131.168 13489300000.0 -20.7921 1921 53317 396 1877766 2.0 48.1 0.4416981655199427 10.399999618530273 431.68604886680026 199.14456695574452 9492-12701 3.549999952316284 nan
9002 1902 394768 223.210424178 30.4270964098 0.0495005 0.607831 146.683 2222340000.0 -19.9579 1843 53816 126 1459957 2.0 172.41 0.9785655908080132 10.100000381469727 224.16260916194267 172.52964862464128 9002-1902 1.1699999570846558 nan
9002 12705 394730 223.652055801 30.6180119147 0.051168 0.859577 110.305 8713180000.0 -20.4437 1843 53816 67 -1 -1.0 -1.0 0.7956575129855192 9.979999542236328 324.8492597808541 199.606171672573 9002-12705 0.8299999833106995 nan
8329 12704 249054 213.783652001 45.5948493729 0.0159429 0.547486 116.132 3077250000.0 -19.2048 1286 52725 8 892420 2.0 73.64 0.5238760137752034 9.640000343322754 299.9468788075786 317.871991086916 8329-12704 3.890000104904175 nan
8329 12702 303171 211.677260988 44.4316705889 0.0128534 0.816705 19.7563 624660000.0 -17.3278 1467 53115 517 1176146 2.0 67.29 1.250266472607892 8.979999542236328 180.22532793725608 202.75349392941308 8329-12702 1.3700000047683716 nan
8329 6104 631378 213.110482013 45.6904101161 0.0269954 0.856847 110.354 9401710000.0 -20.3013 0 0 0 -1 -1.0 -1.0 0.4788152602546212 10.319999694824219 867.0002766868352 960.1009775391127 8329-6104 6.130000114440918 nan
8329 12703 281466 213.365362798 43.9138137236 0.0404058 0.398321 111.632 2668150000.0 -19.0496 1394 53108 390 1176176 2.0 75.51 0.5071659480213686 9.880000114440918 427.366228421587 497.1403065312338 8329-12703 1.0 nan
8329 12701 281486 213.416820051 43.8665647606 0.0350445 0.821144 140.968 36264800000.0 -21.4391 1394 53108 423 1176177 2.0 28.64 0.4020031104315528 10.479999542236328 544.9246933311443 590.4810985614008 8329-12701 5.349999904632568 nan
8320 12701 549498 205.548609157 22.2691540173 0.0419651 0.61538 51.4412 3003160000.0 -19.0392 2654 54231 528 2292007 2.0 44.95 0.5465292657369166 10.09000015258789 317.1660738149727 72.31386482981378 8320-12701 1.5700000524520874 nan
8320 3702 553043 205.289299982 23.2779276984 0.0273373 0.511913 83.1743 3701350000.0 -18.9463 2666 54230 240 2321664 2.0 28.04 0.9058736555116539 9.470000267028809 244.45969963800013 260.75701294720017 8320-3702 0.8799999952316284 nan
8320 12704 552958 206.400824575 22.9950286802 0.0267524 0.466563 12.4944 4478110000.0 -19.0906 2666 54230 58 2012364 2.0 44.78 0.7603126832691018 9.470000267028809 217.07474466926809 497.4629565337394 8320-12704 0.8899999856948853 nan
8320 6101 552935 206.627529147 22.7060191923 0.0265678 0.831196 23.5962 9142700000.0 -19.6711 2666 54230 13 2320014 2.0 17.68 0.7695112099711863 9.5 415.4829414943669 453.25411799385483 8320-6101 0.9900000095367432 nan
8320 12705 549539 206.537552071 21.8943036757 0.0273277 0.640079 25.7355 20292600000.0 -20.7703 2654 54231 613 2289819 2.0 29.52 0.3836406351071779 10.029999732971191 467.259856498676 184.8214474173036 8320-12705 3.1500000953674316 nan
8320 12703 552965 206.630975904 23.1221362578 0.0302572 0.259448 172.801 2828390000.0 -19.0586 2666 54230 65 2321710 2.0 66.03 0.46143997547238375 10.15999984741211 341.70083475061017 40.382825925072105 8320-12703 3.4700000286102295 nan
8320 9101 552985 206.313852837 23.3165126883 0.0296935 0.482422 91.5987 7315130000.0 -20.0684 2666 54230 102 2014023 2.0 113.03 0.8635825564768661 9.930000305175781 371.03043128566566 366.4639029006113 8320-9101 2.049999952316284 nan
9184 12702 213583 119.323870662 31.4701909633 0.0175736 0.210847 66.6989 580876000.0 -17.6756 1061 52641 351 823112 2.0 96.2 0.5717769646496507 9.470000267028809 207.66858174715298 327.35934068516724 9184-12702 2.1600000858306885 nan
9184 12701 213580 119.799041719 31.8078742908 0.0591909 0.738975 151.464 62151900000.0 -21.8393 1061 52641 347 823115 2.0 20.2 0.4522480609988378 10.239999771118164 182.56494471667324 374.0354964926964 9184-12701 1.1299999952316284 nan
8450 6102 517830 171.748834197 21.1416757174 0.0417713 0.807732 128.96 6496420000.0 -20.501 2496 54178 31 2297706 2.0 112.21 0.7651518628113252 9.720000267028809 115.34224107648117 298.53285925677477 8450-6102 0.6600000262260437 nan
8450 12705 517824 171.578059883 21.0962357672 0.0428267 0.67563 109.098 58392700000.0 -21.5467 2496 54178 23 2275844 2.0 0.0 0.996574124572688 10.199999809265137 374.36882645160006 309.26120446001744 8450-12705 1.8899999856948853 nan
8450 3703 518001 170.444339768 22.4808155529 0.035089 0.902026 91.5228 8547040000.0 -20.3744 6430 56299 623 -1 -1.0 -1.0 0.45843342214390853 9.84000015258789 384.54258700301455 595.346053372137 8450-3703 1.2400000095367432 nan
8450 9102 519293 172.428587544 21.2600297251 0.0493003 0.665231 177.495 10490400000.0 -19.9339 2500 54178 146 2297741 2.0 28.88 0.6993913657764972 10.100000381469727 295.99366257256236 234.38412194659915 8450-9102 1.1299999952316284 nan
8450 12702 519431 171.521625208 22.0571410858 0.0404999 0.90815 159.988 3701690000.0 -19.4986 2500 54178 437 2306621 2.0 39.63 1.20091905506379 9.920000076293945 308.13701713432897 203.0360190419997 8450-12702 1.1100000143051147 nan
8450 12701 518033 170.678746873 22.2607085632 0.0431416 0.627297 49.8652 5031850000.0 -19.4273 2496 54178 504 2285848 2.0 36.16 0.8314102480075504 10.109999656677246 306.89021735524494 478.9541885920769 8450-12701 1.5299999713897705 nan
8450 6101 519282 172.143172769 21.0106965128 0.0207675 0.790204 155.466 15454500000.0 -20.2439 2500 54178 122 2275867 2.0 20.82 0.49037995885630126 9.479999542236328 404.6707529235856 279.0270110884401 8450-6101 1.4700000286102295 nan
7443 1901 340960 231.04260977 42.0687206283 0.0187596 0.821508 68.4571 1621060000.0 -18.1218 1678 53433 109 1374657 2.0 45.54 0.761754892938148 8.65999984741211 -1752.0260888381172 284.1123387305055 7443-1901 0.30000001192092896 nan
7443 6102 632655 231.606701762 42.3540265659 0.0280161 0.718725 132.932 15467600000.0 -20.3758 0 0 0 -1 -1.0 -1.0 0.3918941564727248 9.4399995803833 -1436.8013404300134 440.1013114830672 7443-6102 0.7900000214576721 nan
7443 9101 341101 229.246842913 42.5982571736 0.0404705 0.866913 70.7616 12124300000.0 -20.5551 1678 53433 431 1408103 2.0 58.69 0.4430799826399855 9.920000076293945 377.1620534698168 421.2980384503272 7443-9101 1.1100000143051147 nan
7443 6101 341311 231.577322945 41.2946303062 0.0309125 0.744994 102.764 488323000.0 -17.6544 1679 53149 353 1372375 2.0 56.43 0.4459559190178423 9.270000457763672 -1497.5913388697118 251.84719212223382 7443-6101 0.4300000071525574 nan
7443 1902 210789 231.99110413 42.9712078378 0.0189259 0.483014 163.621 3230930000.0 -18.6802 1052 52466 313 1381017 1.0 2.0 2.396255990733271 9.8100004196167 982.1694795884264 952.4759836938925 7443-1902 4.599999904632568 nan
9512 12705 57613 140.192444114 0.604565983515 0.0237828 0.786702 29.8717 1289530000.0 -18.0958 474 52000 325 183120 2.0 79.04 0.9018711747663624 9.420000076293945 230.0217435063446 228.40187207320133 9512-12705 0.9900000095367432 nan
9512 12704 623203 139.995344971 0.961271468471 0.0180392 0.661088 157.8 1735190000.0 -18.5998 0 0 0 -1 -1.0 -1.0 0.960645799512987 9.420000076293945 190.58830333605135 250.5636435466969 9512-12704 1.7599999904632568 nan
9512 9101 648312 139.20845782 0.572708373011 0.0283994 0.370294 86.1867 11447300000.0 -19.8428 472 51955 542 183106 2.0 19.18 0.7405017002023381 9.9399995803833 372.4777241053969 236.8355471190385 9512-9101 2.319999933242798 nan
8253 9102 290510 158.207632004 43.1739467984 0.0291267 0.557537 47.3376 4949360000.0 -19.6179 1429 52990 60 1063112 2.0 65.52 0.4723936138731061 9.5 301.14963608722144 309.5818258976637 8253-9102 0.8199999928474426 nan
8253 1901 290563 158.017034271 43.8592700691 0.028376 0.951887 88.6675 12361300000.0 -19.9602 1429 52990 147 1169244 1.0 1.0 1.4473307012967322 9.670000076293945 985.4813016501356 1027.9026821847442 8253-1901 1.3300000429153442 nan
8253 6101 269865 156.628462328 42.0455277425 0.0431544 0.587602 54.1619 6208920000.0 -19.3454 1359 53002 532 1236224 2.0 26.88 1.0209782472130848 9.59000015258789 449.854728481355 432.55262353976445 8253-6101 0.44999998807907104 nan
8253 12703 291396 159.382717136 43.653763908 0.0243203 0.488516 6.9993 14636700000.0 -20.0616 1431 52992 203 1168305 2.0 22.15 1.1931629420915062 9.670000076293945 539.7940921912195 661.2764144253368 8253-12703 1.7200000286102295 nan
8451 3702 270641 164.940924918 42.6892097975 0.0381694 0.963788 131.716 2272590000.0 -18.4205 1362 53050 56 1228938 2.0 31.77 0.9721536826327503 9.699999809265137 -3746.208383649049 712.4920849782976 8451-3702 0.7599999904632568 nan
8655 12703 31930 357.223131022 0.642192413136 0.0375772 0.312622 116.227 2090650000.0 -18.8196 386 51788 384 791185 2.0 47.18 0.5880257307650324 9.84000015258789 231.60878446463218 212.65897482661683 8655-12703 1.2100000381469727 nan
8655 6102 31973 358.066037768 0.102962333894 0.0229478 0.740005 36.3488 923320000.0 -18.3014 386 51788 520 1756808 2.0 67.7 0.592627634735882 9.59000015258789 245.31618265679853 81.77206088559952 8655-6102 1.8899999856948853 nan
8655 12701 31796 356.092469402 0.0963688739824 0.0221523 0.802947 13.3308 2621150000.0 -18.9118 385 51783 593 1756691 2.0 35.04 1.1270162195552929 9.6899995803833 276.82221448881114 390.9065210660182 8655-12701 2.609999895095825 nan
8442 9101 443258 199.13902 31.54643 0.0247113 0.854458 135.49 1209540000.0 -18.8454 2104 53852 424 -1 -1.0 -1.0 1.1037664347047402 9.609999656677246 277.17867979820664 315.67571865906865 8442-9101 1.440000057220459 nan
8442 6102 443261 199.211157439 31.6306673433 0.0302573 0.306772 92.023 3923950000.0 -19.6834 2104 53852 429 1938868 2.0 100.62 0.5602451657184965 9.960000038146973 244.80369177073405 178.61213562671583 8442-6102 2.2100000381469727 nan
8442 12704 443232 198.929297108 32.0265394367 0.051749 0.860473 115.3 12673000000.0 -20.6548 2104 53852 363 1939875 2.0 44.76 0.8356752913666606 10.130000114440918 453.38919481037516 286.55767291045356 8442-12704 1.1200000047683716 nan
8442 9102 674767 200.222837131 32.1907607473 0.0230284 0.667717 86.2658 7393370000.0 -19.5848 2112 53534 255 1951724 2.0 29.36 0.8956019412909438 9.649999618530273 206.87379504074045 550.7678958876857 8442-9102 1.7899999618530273 nan
8442 12703 674349 199.17463 31.36757 0.01925 0.649378 117.09 1523590000.0 -18.6477 0 0 0 -1 -1.0 -1.0 0.8779275011660448 9.470000267028809 244.58694025785417 132.81333852711435 8442-12703 1.850000023841858 nan
8442 12705 630059 199.377441982 31.0926945393 0.0185128 0.660378 82.0727 12020200000.0 -20.4624 0 0 0 -1 -1.0 -1.0 0.44704179190393306 9.710000038146973 352.89416799931865 316.93891314655787 8442-12705 4.860000133514404 nan
8445 6104 434308 207.301450689 35.2847067132 0.0165026 0.753204 112.257 632034000.0 -17.9843 2033 53476 287 1879449 2.0 61.75 1.590267872063598 10.220000267028809 673.4702898173496 264.5233192510583 8445-6104 12.520000457763672 nan
8445 12701 630449 203.958189452 34.9989487463 0.025054 0.787008 155.219 30877200000.0 -21.2157 0 0 0 -1 -1.0 -1.0 0.36259207513712083 10.119999885559082 565.692645785489 141.01793748807322 8445-12701 4.630000114440918 nan
8445 3701 432790 205.642469362 35.0203251302 0.0243152 0.762906 111.421 11866400000.0 -20.0164 2028 53818 424 1861591 2.0 30.64 0.45514367984820014 10.119999885559082 649.6425024715275 365.03721567447735 8445-3701 4.920000076293945 nan
8445 12703 432856 207.126148739 35.272748084 0.0212549 0.557598 97.7029 804497000.0 -17.8713 2028 53818 539 1879446 2.0 89.78 1.0934011332882274 9.369999885559082 184.31267385967928 413.1976936854248 8445-12703 1.1299999952316284 nan
9506 6102 408640 133.759843218 26.6753462682 0.0273674 0.742236 21.8472 5101310000.0 -19.4908 1933 53381 408 1878051 2.0 51.8 0.40525260947932124 9.579999923706055 355.1504212258267 368.58047917134115 9506-6102 1.090000033378601 nan
9506 6104 408796 135.033071449 27.9090351187 0.0468742 0.877529 7.81842 12776800000.0 -20.0898 1934 53357 159 1815032 1.0 2.0 1.9599981607343049 9.760000228881836 360.77475818338957 156.4052419870186 9506-6104 0.5799999833106995 nan
9506 9102 408792 135.090246354 27.9802657334 0.0267354 0.387708 151.031 4794500000.0 -19.3353 1934 53357 144 1815036 2.0 32.81 0.5798015569614774 9.949999809265137 347.15357322471976 170.32222186337813 9506-9102 2.7200000286102295 nan
9506 6101 408399 133.02194 27.6642 0.0283804 0.681697 162.348 1244970000.0 -18.2 1932 53350 532 1855243 2.0 84.55 0.8850623876824517 9.6899995803833 460.61243705041073 102.51018628718339 9506-6101 1.3200000524520874 nan
9506 12704 317195 133.25889354 28.5402331687 0.0489385 0.507894 83.4711 9142720000.0 -19.9792 1589 52972 101 1819763 2.0 50.18 0.4807746645353026 10.390000343322754 385.41032675314347 332.010100757226 9506-12704 2.2799999713897705 nan
9506 12703 408767 135.412695933 27.6091527296 0.0408702 0.945278 154.372 3069770000.0 -19.0382 1934 53357 59 1813854 2.0 49.92 1.058833975833637 9.569999694824219 156.31417312739296 588.4768870678323 9506-12703 0.49000000953674316 nan
8249 3704 145998 137.874763008 45.4683204593 0.0268253 0.802596 62.2694 8458000000.0 -19.4301 832 52312 364 828842 2.0 22.84 0.8426314736206224 9.380000114440918 82.14268683542579 113.99393275120313 8249-3704 0.7400000095367432 nan
8249 6103 164367 136.793850517 46.2111457117 0.040334 0.962315 62.5037 56612800000.0 -21.5133 898 52606 558 858026 1.0 1.0 1.3563351583517487 10.0 1515.0556816544363 1625.3752701244196 8249-6103 1.3300000429153442 nan
8249 3702 164473 137.03265263 45.9209619515 0.0267975 0.589713 48.356 3874270000.0 -18.6896 899 52620 202 831037 2.0 26.05 0.7613916581201737 9.369999885559082 792.4588737166723 408.6116067601592 8249-3702 0.7200000286102295 nan
8249 1901 146005 137.219338724 44.9322670576 0.0265684 0.549448 63.4598 3764000000.0 -18.6906 832 52312 382 828825 2.0 40.03 0.6673861162378154 9.619999885559082 204.6610258106969 453.60543147517035 8249-1901 1.309999942779541 nan
8249 3703 146082 139.720468628 45.7277823533 0.026438 0.895169 150.425 3811370000.0 -18.7585 833 52314 311 801331 2.0 24.46 1.211040831448739 9.420000076293945 821.1306235228164 839.078833873042 8249-3703 0.8500000238418579 nan
8249 12703 146026 139.55919103 45.6516888989 0.0269041 0.700622 17.8145 30474700000.0 -21.1729 832 52312 565 801327 2.0 29.81 0.3589380186362123 10.180000305175781 501.72898236912664 526.9555792480213 8249-12703 4.590000152587891 nan
8249 6101 164374 137.562456488 46.2932696556 0.026734 0.558139 105.235 8107730000.0 -19.6206 898 52606 595 831059 2.0 26.02 0.7000784020521944 9.180000305175781 327.81058246615 345.8883719403862 8249-6101 0.4699999988079071 nan
8249 12702 146013 137.562412054 44.6841342226 0.0346482 0.379162 48.7675 2371590000.0 -18.2001 832 52312 436 801295 2.0 0.0 1.4408781771654837 9.739999771118164 405.26069124632414 444.1657176059713 8249-12702 1.0099999904632568 nan
8249 12704 602293 137.377511499 45.9523523666 0.0269196 0.851141 107.388 29961200000.0 -20.9994 5736 55984 190 -1 -1.0 -1.0 0.38530561231243243 9.770000457763672 600.0718516866425 638.1716517937309 8249-12704 1.8200000524520874 nan
9501 12701 407493 129.893515911 25.4770889113 0.0292007 0.941243 18.0048 7292160000.0 -19.4799 1930 53347 171 1852349 2.0 23.72 1.2232830177606266 9.270000457763672 236.87554626322077 923.8146304265609 9501-12701 0.47999998927116394 nan
9501 6101 407119 128.651454586 24.4676171963 0.0393811 0.481349 67.1769 2317130000.0 -18.8876 1928 53327 599 1814838 2.0 56.24 0.6131800500211547 9.819999694824219 200.79198064526426 225.89097822592228 9501-6101 0.949999988079071 nan
9501 12704 407659 129.3707291 26.0143770356 0.0579205 0.487751 151.99 13955300000.0 -20.776 1930 53347 428 1818217 2.0 53.81 0.38993920409068766 10.4399995803833 301.265959907295 154.64222276610198 9501-12704 1.850000023841858 nan
9501 3703 407472 129.693287057 24.8703965235 0.0296107 0.396681 148.663 2227320000.0 -18.0614 1930 53347 134 1849688 2.0 23.28 0.6095023035773423 9.619999885559082 357.3153963074417 78.43508699431646 9501-3703 1.0800000429153442 nan
9501 9102 407998 130.36775761 25.2344528405 0.0291841 0.748692 55.0183 15296800000.0 -20.2783 1931 53358 377 1849724 2.0 33.46 0.5438245752486349 9.539999961853027 426.90045429380365 497.79911631432935 9501-9102 0.8899999856948853 nan
9501 6103 407653 129.44054954 26.0888647249 0.0181395 0.897155 85.3626 750239000.0 -17.2528 1930 53347 422 1818223 2.0 38.62 1.25173312802858 8.710000038146973 151.6812168383887 251.29276222479322 9501-6103 0.3499999940395355 nan
8247 9101 145840 136.778259104 42.5951034895 0.0415657 0.883013 27.1885 10556700000.0 -20.7317 831 52294 108 799954 2.0 62.75 0.5568358391553374 10.350000381469727 379.24908450444264 436.7756310303974 8247-9101 2.8499999046325684 nan
8247 6101 229685 136.089598316 41.4817290009 0.0244671 0.875477 52.9561 19810900000.0 -20.2823 1200 52668 400 866873 1.0 1.0 0.7259748478296716 9.5 1047.0558751428819 1088.4414828560393 8247-6101 1.1299999952316284 nan
8247 3701 623071 136.671423992 41.3651069434 0.0249506 0.848005 1.96249 9972020000.0 -19.8705 0 0 0 -1 -1.0 -1.0 0.613436605680396 10.130000114440918 254.72263969423523 345.2906893632966 8247-3701 4.840000152587891 nan
8247 12704 145985 136.730098431 44.121516356 0.0494434 0.883403 162.036 9723940000.0 -20.4873 832 52312 320 801271 2.0 52.7 0.6285338078582636 9.829999923706055 -2131.818227197349 445.9960054897357 8247-12704 0.6000000238418579 nan
8247 12701 229930 138.275133843 43.0134634139 0.0141216 0.537231 44.322 561351000.0 -17.7457 1201 52674 324 852643 2.0 84.98 0.8575074815497062 9.300000190734863 218.1554799446129 232.3830112453485 8247-12701 2.25 nan
8247 6102 229725 136.825546505 41.3884614241 0.027079 0.437116 45.3903 2710060000.0 -18.3483 1200 52668 496 865475 2.0 26.78 1.4280807110441833 10.09000015258789 1147.4250659877282 1168.550139877037 8247-6102 3.880000114440918 nan
9508 6101 316306 127.13101957 26.3486816944 0.053027 0.868158 173.207 13975900000.0 -20.5862 1586 52945 479 1153362 2.0 82.97 0.4931828047189738 10.09000015258789 356.64781945958947 703.2208417593035 9508-6101 0.9900000095367432 nan
9508 12702 647425 125.740492461 25.7387335493 0.0279149 0.475097 36.1766 30842000000.0 -20.8519 1586 52945 294 1143292 2.0 21.2 0.9269032713378696 10.199999809265137 595.4995938917252 234.10861897270112 9508-12702 4.510000228881836 nan
9508 9101 243613 124.799502889 25.5317113858 0.019431 0.442817 53.0502 632935000.0 -17.6425 1266 52709 42 1144412 2.0 79.38 0.6829796263076717 9.390000343322754 198.5251113360437 105.95441335350647 9508-9101 1.409999966621399 nan
9508 3701 316018 124.954227118 25.5401791353 0.0244035 0.905899 133.883 977197000.0 -17.9238 1585 52962 441 1154299 2.0 45.83 0.8680382776374179 9.399999618530273 278.63453717685303 399.06132866854375 9508-3701 0.9100000262260437 nan
9508 12705 316144 127.273132937 25.7726268856 0.0278606 0.412899 103.421 16260400000.0 -20.144 1586 52945 128 1141055 2.0 20.74 0.74795569689123 10.020000457763672 482.0061187034968 199.82941595452485 9508-12705 2.930000066757202 nan
9508 3703 316193 126.310386877 25.0161048395 0.0219646 0.772708 32.9171 2787850000.0 -18.9026 1586 52945 229 1141030 2.0 67.14 0.5427761102813521 9.779999732971191 305.6265313792433 258.36469662987577 9508-3703 2.6700000762939453 nan
7495 3702 676674 205.007987216 26.9788998689 0.027546 0.411691 49.529 2594030000.0 -18.3585 2246 53767 363 2229743 2.0 34.44 0.6687023136891476 9.40999984741211 230.43408860111128 175.56882941037048 7495-3702 0.7400000095367432 nan
7495 12704 484708 205.438403156 27.0047536667 0.0289385 0.660855 167.057 21199600000.0 -20.7961 2246 53767 415 2229753 2.0 25.56 0.36384140316913516 9.579999923706055 385.069635871436 524.9738288351065 7495-12704 1.0099999904632568 nan
7495 12702 484688 205.074820342 26.3495638698 0.0284013 0.290015 14.5035 15296900000.0 -20.2387 2246 53767 382 1993331 2.0 36.64 0.460714279036022 10.140000343322754 424.23262746506737 374.07704589284265 7495-12702 3.7100000381469727 nan
7495 6104 484449 204.692728548 26.4987690252 0.029503 0.336896 84.9346 1011300000.0 -17.8361 2245 54208 625 1993310 2.0 21.1 1.0143796875 9.260000228881836 82.84283771918416 134.88513320944088 7495-6104 0.46000000834465027 nan
7495 6102 676496 204.512859464 26.3382131885 0.0261462 0.822102 79.087 630361000.0 -18.6037 2245 54208 594 2226408 2.0 160.98 0.8407156665795779 9.739999771118164 147.5391954452619 755.2601671602692 7495-6102 1.7400000095367432 nan
7495 12703 484847 206.470668116 26.775156621 0.0298759 0.536654 12.2569 13162800000.0 -20.258 2246 53767 608 2010058 2.0 40.37 0.39940342288925995 9.84000015258789 442.04662319235786 245.3180991979037 7495-12703 1.7200000286102295 nan
8444 12702 445986 201.649438331 32.7609141514 0.0245152 0.480588 147.141 1674360000.0 -18.3831 2112 53534 120 1916021 2.0 58.81 0.7427618339059282 9.460000038146973 240.60760670592177 85.52403081964043 8444-12702 1.0299999713897705 nan
8444 6102 445976 201.743029603 32.5365141139 0.0254602 0.481683 32.6857 11819200000.0 -19.9384 2112 53534 108 1941830 2.0 27.29 0.4937966755663621 9.760000228881836 451.8765561723528 308.0976519356951 8444-6102 1.9500000476837158 nan
8444 12705 675879 202.687758714 32.7605525124 0.0155875 0.904414 90.276 1931830000.0 -18.5299 0 0 0 -1 -1.0 -1.0 1.4875495091309274 9.680000305175781 100.78377671749465 410.16653315259447 8444-12705 4.230000019073486 nan
8444 12703 446260 201.411105292 33.6804328237 0.0389689 0.83081 10.0165 32638400000.0 -21.3928 2112 53534 568 1898158 2.0 32.65 0.38913468183097194 10.15999984741211 513.8744795835181 450.9877425715491 8444-12703 2.109999895095825 nan
8444 9102 446024 201.084201517 32.848118803 0.0388656 0.820307 92.1244 63008200000.0 -21.7179 2112 53534 174 1916005 1.0 1.0 0.6328896259653264 10.260000228881836 762.3397932093486 674.9155049972674 8444-9102 2.690000057220459 nan
8443 6102 447249 207.061565491 24.7777196101 0.0274142 0.778284 24.4557 15534300000.0 -20.1222 2115 53535 253 1988060 1.0 1.0 1.1366539836379717 9.699999809265137 305.77512388540066 388.5892199376967 8443-6102 1.4500000476837158 nan
8443 9102 447254 207.142413876 24.8915949163 0.0297159 0.318327 46.5705 3368070000.0 -18.5977 2115 53535 267 2003942 2.0 32.76 0.8055232220970308 9.600000381469727 366.04110280109234 363.9313558108843 8443-9102 1.0 nan
8443 3704 447187 207.583860798 24.9359394591 0.0303094 0.549602 85.8784 4541380000.0 -19.0247 2115 53535 164 2003970 2.0 35.01 0.6811898259206431 9.880000114440918 244.1866161596 234.61067042785098 8443-3704 1.8200000524520874 nan
8443 6103 677449 206.769038498 24.9964830166 0.029141 0.911408 154.72 10329600000.0 -20.1392 2115 53535 320 2003932 2.0 32.67 0.5556511684114784 9.960000038146973 335.3552685356665 452.0005793306809 8443-6103 2.369999885559082 nan
8443 1901 447174 207.769207404 25.0830829578 0.0294147 0.966453 40.162 16387600000.0 -20.1375 2115 53535 149 1989263 1.0 1.0 2.314799047715171 9.630000114440918 1662.4907793551397 342.6210505462583 8443-1901 1.0399999618530273 nan
8443 12704 447211 207.468927556 25.190877982 0.0290939 0.937747 1.07802 26288800000.0 -20.7545 2115 53535 197 1989241 2.0 19.85 0.901559714795009 9.640000343322754 786.0206718942043 950.1348781138734 8443-12704 1.059999942779541 nan
8443 12705 448759 208.592091639 25.1530840333 0.029068 0.475685 52.8444 21693800000.0 -20.5643 2119 53792 273 2005102 2.0 20.66 0.6072842046475639 9.579999923706055 243.2880630137315 128.46519215211055 8443-12705 0.9200000166893005 nan
8443 12703 447095 208.260195394 24.5601927813 0.0569421 0.53294 117.853 52326600000.0 -21.7554 2115 53535 41 1988115 2.0 29.38 0.5345841727147603 10.699999809265137 660.6369979803137 140.6364986755945 8443-12703 3.490000009536743 nan
8443 6101 630696 207.628850166 24.9766234294 0.0296739 0.914444 60.9399 32467200000.0 -20.8833 0 0 0 -1 -1.0 -1.0 1.1023222222385636 9.779999732971191 575.7173948645508 145.7825162961738 8443-6101 1.4600000381469727 nan
